id, name, value
50530,PqvJ,50529.13
50531,Gopd,50530.29
50532,hibc,50531.28
50533,mPDp,50532.49
50534,dnaE,50533.9
50535,lIWj,50534.75
50536,CDZI,50535.33
50537,hVoO,50536.85
50538,zGTU,50537.43
50539,KWPw,50538.7
50540,ywVe,50539.68
50541,unDG,50540.88
50542,wZbG,50541.96
50543,tJfe,50542.63
50544,tsCV,50543.02
50545,MYmR,50544.8
50546,jBeU,50545.45
50547,pfsm,50546.69
50548,PqPg,50547.02
50549,HMPo,50548.74
50550,rVUO,50549.98
50551,zWnT,50550.23
50552,wqYf,50551.47
50553,rvgK,50552.69
50554,QUAJ,50553.8
50555,XKKk,50554.21
50556,pvRQ,50555.0
50557,zcBy,50556.2
50558,HmNY,50557.4
50559,NECl,50558.43
50560,psXu,50559.58
50561,RVcf,50560.01
50562,YdwO,50561.57
50563,TViG,50562.68
50564,YFta,50563.41
50565,zcjX,50564.44
50566,jclT,50565.12
50567,xBAr,50566.23
50568,FNGO,50567.82
50569,vhhe,50568.56
50570,SnAR,50569.98
50571,PqHV,50570.13
50572,ukhW,50571.64
50573,SUlu,50572.14
50574,qMCZ,50573.77
50575,rhuf,50574.42
50576,zqPz,50575.76
50577,tVFc,50576.48
50578,jHnj,50577.33
50579,fuTn,50578.6
50580,mzmd,50579.73
50581,CCfG,50580.09
50582,SpSF,50581.86
50583,rteV,50582.15
50584,pJuy,50583.06
50585,rNQc,50584.77
50586,sNgo,50585.74
50587,LLos,50586.81
50588,UhPf,50587.9
50589,nTHC,50588.35
50590,JGPN,50589.36
50591,RAGn,50590.2
50592,wQDI,50591.68
50593,yTkj,50592.15
50594,Fcyl,50593.62
50595,gece,50594.92
50596,oyEx,50595.77
50597,TiSb,50596.6
50598,BtZJ,50597.24
50599,GrlB,50598.71
50600,HJFX,50599.43
50601,DhzM,50600.15
50602,gQCV,50601.35
50603,DsvV,50602.09
50604,WgbY,50603.1
50605,zAju,50604.1
50606,YfJt,50605.54
50607,GSIs,50606.31
50608,HszJ,50607.97
50609,ZeEs,50608.14
50610,HEdl,50609.0
50611,Cccv,50610.23
50612,cfJA,50611.48
50613,qVya,50612.64
50614,koeD,50613.14
50615,WWqj,50614.3
50616,xcWB,50615.93
50617,KiMH,50616.2
50618,dolF,50617.11
50619,UGiq,50618.29
50620,YFPJ,50619.14
50621,uYAv,50620.54
50622,YDsc,50621.3
50623,FxMA,50622.77
50624,JURL,50623.85
50625,zVqv,50624.2
50626,ofRN,50625.21
50627,NYbT,50626.53
50628,ueLq,50627.55
50629,bUOV,50628.08
50630,mXLr,50629.44
50631,QBsk,50630.12
50632,QMJG,50631.93
50633,JEoD,50632.65
50634,YPWr,50633.54
50635,NstC,50634.99
50636,nSmk,50635.27
50637,Sokd,50636.5
50638,BZyu,50637.91
50639,BPLt,50638.8
50640,GAZl,50639.12
50641,DZIS,50640.6
50642,OgbR,50641.62
50643,CCct,50642.6
50644,sqet,50643.06
50645,kYKv,50644.08
50646,nRdl,50645.29
50647,cgNo,50646.36
50648,NtHd,50647.21
50649,hadw,50648.47
50650,fwEQ,50649.08
50651,JXpa,50650.13
50652,rGjN,50651.44
50653,iwiB,50652.65
50654,aLRO,50653.89
50655,xbpD,50654.12
50656,GDNb,50655.4
50657,oWuZ,50656.44
50658,qwey,50657.98
50659,fKwU,50658.37
50660,wHUM,50659.36
50661,vjPA,50660.21
50662,Uhxq,50661.25
50663,nKhm,50662.32
50664,vWxa,50663.51
50665,ytXd,50664.89
50666,xBfx,50665.28
50667,QEFY,50666.96
50668,pkyP,50667.68
50669,MJZf,50668.85
50670,rsWK,50669.46
50671,vyBY,50670.75
50672,mbqr,50671.14
50673,zSWc,50672.83
50674,Njrm,50673.2
50675,txmx,50674.3
50676,Hnwe,50675.76
50677,wlCc,50676.92
50678,gxvb,50677.48
50679,PkaR,50678.79
50680,FuIH,50679.19
50681,QIiX,50680.92
50682,DiFs,50681.13
50683,UHVv,50682.01
50684,xdYP,50683.09
50685,KvoP,50684.67
50686,FvRj,50685.9
50687,POKU,50686.39
50688,RKck,50687.67
50689,BSHf,50688.94
50690,DCRN,50689.49
50691,aOxB,50690.86
50692,VPMX,50691.61
50693,Dpns,50692.83
50694,qcwY,50693.44
50695,hyOj,50694.74
50696,oaoS,50695.16
50697,QnMj,50696.38
50698,GENV,50697.69
50699,jZCf,50698.3
50700,mbbu,50699.7
50701,KgAn,50700.95
50702,krZP,50701.12
50703,wJby,50702.37
50704,fFrv,50703.83
50705,boYN,50704.51
50706,XywF,50705.15
50707,vmhm,50706.93
50708,Xqia,50707.23
50709,UMtU,50708.91
50710,bRYv,50709.38
50711,Pdji,50710.97
50712,itrh,50711.94
50713,zaDY,50712.45
50714,EmWd,50713.13
50715,zfVt,50714.57
50716,fnMK,50715.99
50717,Pomd,50716.55
50718,vJhS,50717.26
50719,UNTi,50718.75
50720,oAnO,50719.97
50721,IMfo,50720.78
50722,zFDc,50721.74
50723,JrpC,50722.83
50724,yggh,50723.01
50725,zWmS,50724.99
50726,QfAR,50725.1
50727,nFlm,50726.55
50728,eRvL,50727.83
50729,YQrO,50728.09
50730,onSa,50729.27
50731,MUeo,50730.17
50732,FILB,50731.76
50733,oMfy,50732.54
50734,YIDW,50733.48
50735,ZyIy,50735.0
50736,CCLv,50735.87
50737,hUhj,50736.99
50738,mfxc,50737.37
50739,ygbJ,50738.97
50740,mfnX,50739.9
50741,oqiw,50740.97
50742,qHjJ,50741.68
50743,fgoP,50742.04
50744,pYsU,50743.92
50745,uRHj,50744.16
50746,AGFR,50745.37
50747,bVDv,50746.4
50748,sMGK,50747.19
50749,Vzfu,50748.73
50750,dXZk,50749.1
50751,kkIw,50750.39
50752,TNoO,50751.91
50753,Girp,50752.97
50754,JtXa,50753.25
50755,ibJh,50754.69
50756,pDtk,50755.61
50757,bYOO,50756.22
50758,bKrz,50757.51
50759,QpvJ,50758.95
50760,XqDu,50759.54
50761,chwi,50760.41
50762,PiWG,50761.78
50763,mHIo,50762.28
50764,BkfW,50763.94
50765,ZCbi,50764.45
50766,BXcJ,50765.72
50767,DEUZ,50766.49
50768,UGpy,50767.83
50769,NiLN,50768.65
50770,vcBp,50769.9
50771,NLSK,50770.36
50772,CvDh,50771.87
50773,TsVZ,50772.96
50774,rRID,50773.3
50775,rxZp,50774.68
50776,PllY,50775.39
50777,kXhl,50776.54
50778,seJT,50777.36
50779,XIjU,50778.4
50780,ICqI,50779.19
50781,qdGb,50780.39
50782,eIxC,50781.27
50783,WQyi,50782.36
50784,Icxr,50783.64
50785,WOfi,50784.96
50786,NxXN,50785.11
50787,Rqqy,50786.36
50788,NLSF,50787.68
50789,PANb,50788.84
50790,weBj,50789.05
50791,YhLn,50790.98
50792,dHgR,50791.16
50793,rCwG,50792.6
50794,IOuT,50793.62
50795,GofU,50794.33
50796,QcUU,50795.88
50797,EyQN,50796.24
50798,kGXc,50797.16
50799,etpH,50798.56
50800,GAyA,50799.34
50801,tlcG,50800.15
50802,FYCt,50801.85
50803,RQUZ,50802.2
50804,aDKX,50803.65
50805,vAny,50804.55
50806,SmXa,50805.23
50807,ETvy,50806.46
50808,IyVt,50807.01
50809,wvbr,50808.08
50810,nWyz,50809.81
50811,Oize,50810.04
50812,axyA,50811.18
50813,CqDr,50812.2
50814,Ovod,50813.82
50815,dpwE,50814.85
50816,vYWg,50815.71
50817,RdOy,50816.34
50818,JnjI,50817.77
50819,JQvn,50818.11
50820,MYap,50819.05
50821,ZKMY,50820.8
50822,Xopj,50821.12
50823,Gstw,50822.78
50824,pZhL,50823.89
50825,OLIf,50824.61
50826,sSxL,50825.92
50827,cunc,50826.6
50828,WSAM,50827.81
50829,ccxW,50828.88
50830,FIUI,50829.68
50831,VRUv,50830.53
50832,bffg,50831.89
50833,AzTr,50832.44
50834,neut,50833.69
50835,iUiX,50834.49
50836,nAwi,50835.34
50837,wRfY,50836.98
50838,HSYK,50837.7
50839,Akhw,50838.25
50840,BqLL,50839.49
50841,VJKW,50840.53
50842,KGbD,50841.82
50843,YxSJ,50842.25
50844,xREc,50843.69
50845,TgaU,50844.37
50846,vwOy,50845.99
50847,Rzyf,50846.14
50848,EsIW,50847.79
50849,kvLa,50848.03
50850,uLyf,50849.64
50851,ILiS,50850.8
50852,RBrV,50851.39
50853,jxfV,50852.09
50854,NTtF,50853.01
50855,OPBB,50854.78
50856,fqBn,50855.6
50857,zlNA,50856.5
50858,IeEH,50857.56
50859,CseO,50858.17
50860,cJoZ,50859.08
50861,rsbd,50860.35
50862,dhqJ,50861.33
50863,UyBC,50862.68
50864,CjKa,50863.26
50865,TUcj,50864.24
50866,GDHS,50865.45
50867,IoIE,50866.58
50868,XMWw,50867.1
50869,NLfE,50868.09
50870,Kirt,50869.03
50871,TdeV,50870.62
50872,PKbx,50871.27
50873,kVbW,50872.92
50874,TCcZ,50873.17
50875,iKrx,50874.27
50876,tnyL,50875.96
50877,xfVU,50876.72
50878,aXYl,50877.54
50879,TTTO,50878.16
50880,IAku,50879.2
50881,JWFi,50880.41
50882,cEQw,50881.95
50883,tWwA,50882.98
50884,TYmU,50883.37
50885,GvTl,50884.78
50886,mKMs,50885.8
50887,yUYY,50886.28
50888,Crmm,50887.64
50889,AHzS,50888.15
50890,EcOX,50889.66
50891,zZjf,50890.45
50892,SclG,50891.13
50893,Iszs,50892.66
50894,uHIt,50893.27
50895,nHWy,50894.97
50896,cLMr,50895.59
50897,bzTE,50896.43
50898,vmFN,50897.2
50899,XnZG,50898.55
50900,AYZc,50899.33
50901,pjAG,50900.75
50902,zbci,50901.53
50903,rhok,50902.63
50904,xQZz,50903.84
50905,qwUe,50904.66
50906,MzrO,50905.92
50907,hZbu,50906.94
50908,VJYG,50907.97
50909,mHZc,50908.08
50910,cbLM,50909.4
50911,CmMP,50910.3
50912,KQbN,50911.99
50913,vIaP,50912.76
50914,KJrQ,50913.7
50915,YwEU,50914.94
50916,xGyD,50915.7
50917,MjaC,50916.57
50918,kbwX,50917.72
50919,yEGf,50918.83
50920,PeYC,50919.2
50921,lMXX,50920.33
50922,KioQ,50921.38
50923,eMCw,50922.77
50924,kzEz,50923.16
50925,uSid,50924.5
50926,ZONR,50925.1
50927,wNOj,50926.85
50928,kkaV,50927.25
50929,fCKb,50928.72
50930,uGCc,50929.07
50931,vtlv,50930.78
50932,smlq,50931.3
50933,RKUi,50932.58
50934,jfoY,50933.5
50935,gNqC,50934.65
50936,waOl,50935.22
50937,ogjx,50936.34
50938,tByh,50937.81
50939,ycQN,50938.04
50940,WkHV,50939.53
50941,CndQ,50940.29
50942,kBbo,50941.91
50943,teFH,50942.93
50944,PMGH,50943.66
50945,sJBB,50944.96
50946,bPNl,50945.92
50947,iBAw,50946.97
50948,NIgr,50947.33
50949,lEHr,50948.54
50950,Ncyh,50949.12
50951,CsCV,50950.23
50952,ELGV,50951.08
50953,Rthb,50952.27
50954,mWcc,50953.6
50955,FQYm,50954.04
50956,ZFqC,50955.45
50957,RxSB,50956.65
50958,DImH,50957.09
50959,TAuE,50958.92
50960,YwxY,50959.86
50961,bZNF,50960.03
50962,kNYz,50961.78
50963,yhka,50962.59
50964,LlQt,50963.85
50965,yZlI,50964.39
50966,fxZw,50965.79
50967,MACT,50966.94
50968,jAdO,50967.43
50969,Xnku,50968.41
50970,sFNW,50969.87
50971,YAbl,50970.62
50972,TODZ,50971.27
50973,Zjpd,50972.74
50974,SUFj,50973.72
50975,viUh,50974.23
50976,SAzF,50975.56
50977,toBH,50976.23
50978,DkHL,50977.24
50979,MVYa,50978.03
50980,gWvl,50979.45
50981,IceC,50980.57
50982,pHiz,50981.33
50983,qTZt,50982.71
50984,ZbUx,50983.18
50985,lwqe,50984.49
50986,UBvh,50985.29
50987,JImc,50986.17
50988,LgCR,50987.38
50989,jvWY,50988.65
50990,sHJg,50989.47
50991,MyEA,50990.38
50992,jXez,50991.84
50993,VLPn,50992.26
50994,AbdE,50993.33
50995,UPbR,50994.32
50996,hCXH,50995.34
50997,NBXJ,50996.86
50998,lYIA,50997.91
50999,RIGb,50998.46
51000,DwGD,50999.07
51001,OIvP,51000.51
51002,MkyJ,51001.78
51003,pmIm,51002.94
51004,bZyv,51003.22
51005,FjKf,51004.28
51006,dktP,51005.39
51007,cHlg,51006.28
51008,zlXu,51007.57
51009,TXrP,51008.64
51010,jJJc,51009.15
51011,NTBk,51010.49
51012,xdPy,51011.5
51013,xYtD,51012.27
51014,mYhI,51013.95
51015,tocW,51014.16
51016,SiFp,51015.04
51017,CKcv,51016.51
51018,FAYX,51017.57
51019,cHih,51018.57
51020,tPfm,51019.37
51021,jpcs,51020.01
51022,DjWq,51021.17
51023,FhLu,51022.06
51024,UPIE,51023.94
51025,ybQP,51024.81
51026,wTPW,51025.52
51027,rVID,51026.62
51028,hGpS,51027.51
51029,mzye,51028.33
51030,Xzpu,51029.94
51031,PqJs,51030.99
51032,Cyqw,51031.71
51033,NTAP,51032.76
51034,VSLE,51033.3
51035,laOv,51034.02
51036,cyHS,51035.01
51037,vEhd,51036.62
51038,Ogzo,51037.64
51039,mkNK,51038.61
51040,ovNt,51039.66
51041,QMoJ,51040.81
51042,PsYx,51041.08
51043,EGUn,51042.67
51044,LXmD,51043.15
51045,Tnzy,51044.44
51046,QIrX,51045.57
51047,gHqz,51046.09
51048,wCXo,51047.82
51049,zNja,51048.93
51050,AXhf,51049.21
51051,uihp,51050.79
51052,ySKH,51051.78
51053,oMPJ,51052.86
51054,JIVb,51053.79
51055,cYiL,51054.08
51056,Znjh,51055.29
51057,BsyH,51056.89
51058,LJeB,51057.04
51059,BUxS,51058.24
51060,knAs,51059.21
51061,wVkz,51060.12
51062,kDXn,51061.36
51063,umdv,51062.68
51064,zumK,51063.14
51065,BFje,51064.35
51066,SklQ,51065.75
51067,IVdH,51066.25
51068,VSOa,51067.49
51069,xxdP,51068.12
51070,nlzH,51069.18
51071,cQqo,51070.24
51072,hrBe,51072.0
51073,tnvH,51072.91
51074,GyZb,51073.15
51075,Dnon,51074.5
51076,ylNT,51075.14
51077,Rwow,51076.55
51078,akVC,51077.63
51079,IAqX,51078.0
51080,XQSP,51079.38
51081,slnX,51080.01
51082,qWUc,51081.99
51083,kGtF,51082.81
51084,VAsW,51083.51
51085,txzd,51084.67
51086,EGpV,51085.71
51087,TEPD,51086.35
51088,Ifnc,51087.49
51089,oBeR,51088.37
51090,atJN,51089.13
51091,DTPu,51090.43
51092,Xlqf,51091.16
51093,dEcQ,51092.66
51094,cnpF,51093.08
51095,VXbC,51094.12
51096,AWPJ,51095.49
51097,vYtS,51096.76
51098,fnDN,51097.15
51099,aPgJ,51098.99
51100,ZYCQ,51099.17
51101,nPRe,51100.89
51102,efLE,51101.58
51103,qIwD,51102.5
51104,PsVF,51103.98
51105,jeCZ,51104.64
51106,SRFo,51105.21
51107,pxIL,51106.69
51108,vxMr,51107.35
51109,uCPc,51108.4
51110,olxr,51109.86
51111,cbVx,51110.29
51112,mmmO,51111.16
51113,Cdui,51112.23
51114,Drqc,51113.69
51115,ZIgk,51114.42
51116,jeSs,51115.18
51117,RzQb,51116.24
51118,tnAm,51117.82
51119,mngq,51118.24
51120,EAyt,51119.5
51121,ncie,51120.86
51122,Btew,51121.69
51123,zcVy,51122.89
51124,MIJO,51123.28
51125,GaIi,51124.3
51126,ScTC,51125.13
51127,eyLO,51126.93
51128,SKGh,51127.98
51129,dvIk,51128.02
51130,ggSc,51129.72
51131,eHhs,51130.66
51132,yDUg,51131.76
51133,rwXz,51132.05
51134,Jxtk,51133.09
51135,uLgh,51134.43
51136,UXCG,51135.59
51137,NxZo,51136.11
51138,yBOk,51137.17
51139,gkxG,51138.27
51140,dRFT,51139.44
51141,vwHx,51140.83
51142,dKoF,51141.15
51143,SLCo,51142.75
51144,OXYp,51143.1
51145,idae,51144.24
51146,DJCt,51145.48
51147,YLxB,51146.53
51148,BAGQ,51147.73
51149,vBKu,51148.75
51150,KQkL,51149.86
51151,HOxf,51150.68
51152,XsdE,51151.5
51153,boZs,51152.5
51154,zDBL,51153.41
51155,YBqg,51154.01
51156,VUEi,51155.29
51157,yGRD,51156.66
51158,yMLY,51157.7
51159,XexB,51158.83
51160,lWnr,51159.25
51161,BIxQ,51160.8
51162,meyD,51161.99
51163,Zlzz,51162.2
51164,AQuR,51163.31
51165,pUrF,51164.77
51166,DzUA,51165.83
51167,dlYY,51166.57
51168,QiYd,51167.78
51169,vPXY,51168.49
51170,Ryhi,51169.6
51171,PWTe,51170.06
51172,EVwP,51171.06
51173,TUph,51172.13
51174,Oljq,51173.69
51175,SvZw,51174.12
51176,wsyE,51175.13
51177,jMnR,51176.68
51178,DTPD,51177.73
51179,rcvs,51178.6
51180,DuVs,51179.31
51181,EtTu,51180.85
51182,rBnu,51181.87
51183,jbgz,51182.49
51184,DtCY,51183.59
51185,NkOz,51184.05
51186,oGHU,51185.96
51187,eBoQ,51186.06
51188,oIEo,51187.69
51189,KNDH,51188.19
51190,EsqD,51189.31
51191,xiuu,51190.3
51192,zGeD,51191.25
51193,PGCq,51192.44
51194,CXMM,51193.77
51195,wTWG,51194.83
51196,sPkJ,51195.27
51197,RcVR,51196.23
51198,aIlK,51197.34
51199,Omlc,51198.5
51200,SHsr,51199.81
51201,KqmN,51200.71
51202,rDTS,51201.76
51203,WqJE,51202.91
51204,CCAy,51203.94
51205,dPfP,51204.18
51206,Jvom,51205.12
51207,dggk,51206.61
51208,yBXs,51207.13
51209,swPC,51208.62
51210,fwto,51209.64
51211,EovY,51210.46
51212,bPWJ,51211.67
51213,poTl,51212.26
51214,PbPt,51214.0
51215,yXkP,51214.45
51216,XhqK,51215.39
51217,Lwzp,51216.36
51218,lUmW,51217.7
51219,hMGN,51218.16
51220,xMzf,51219.28
51221,vxat,51220.76
51222,MIWX,51221.16
51223,cpqE,51222.94
51224,vOea,51223.08
51225,rqdv,51224.03
51226,XhDv,51225.76
51227,sTHB,51226.48
51228,vTZY,51227.65
51229,iAie,51228.63
51230,inNQ,51229.29
51231,kwnA,51230.39
51232,zLkM,51231.5
51233,MCIq,51232.16
51234,fzDh,51233.68
51235,ppmG,51234.05
51236,SAIS,51235.13
51237,UNgi,51236.45
51238,nZTZ,51237.36
51239,GrnM,51238.43
51240,yefP,51239.51
51241,YZwp,51240.85
51242,xdtc,51241.05
51243,LgWi,51242.19
51244,JsPz,51243.0
51245,BbAp,51244.86
51246,rzJn,51245.62
51247,rnud,51246.24
51248,PMhg,51247.48
51249,tbCC,51248.47
51250,tkcy,51249.76
51251,eMII,51250.06
51252,webF,51251.52
51253,loDX,51252.53
51254,ypyw,51253.22
51255,kQCg,51254.78
51256,ftdZ,51255.87
51257,BPJI,51256.18
51258,KgEs,51257.23
51259,jbFO,51258.64
51260,Mtae,51259.33
51261,KYCC,51260.82
51262,Rgkc,51261.28
51263,FvKy,51262.57
51264,jura,51263.62
51265,vmVb,51264.94
51266,ScYf,51265.55
51267,lpjo,51266.26
51268,imrh,51267.29
51269,sRHq,51268.3
51270,nVVC,51269.68
51271,tReI,51270.02
51272,XQen,51271.49
51273,YxXh,51272.94
51274,mUpa,51273.39
51275,MVMg,51274.98
51276,xBMM,51275.05
51277,NcLK,51276.52
51278,SLls,51277.76
51279,mpyV,51278.47
51280,vlbS,51279.23
51281,jsrj,51280.09
51282,zLJd,51281.1
51283,msWz,51282.19
51284,nPaO,51283.21
51285,aIDE,51284.02
51286,Vumn,51285.05
51287,tGVT,51286.51
51288,GEkZ,51287.46
51289,havT,51288.03
51290,UbLx,51289.86
51291,MqLy,51290.54
51292,BAWo,51291.76
51293,CouE,51292.44
51294,PMuQ,51293.32
51295,mqoM,51294.38
51296,Vpqa,51295.19
51297,sCGt,51296.71
51298,tGEI,51297.08
51299,DjfT,51298.48
51300,fnqd,51299.38
51301,QUnJ,51300.32
51302,iXNL,51301.83
51303,Abdv,51302.71
51304,jbTl,51303.72
51305,OYtB,51304.43
51306,HPle,51305.18
51307,VAHO,51306.2
51308,JrhQ,51307.98
51309,RoWL,51308.5
51310,otUc,51309.63
51311,fDrj,51310.99
51312,hWZo,51311.84
51313,DPHi,51312.98
51314,boIY,51313.55
51315,TDbs,51314.6
51316,kYnZ,51315.09
51317,iyBj,51316.24
51318,rqxm,51317.77
51319,yhzi,51318.3
51320,woJq,51319.42
51321,yRME,51320.94
51322,UFzS,51321.81
51323,sRiB,51322.7
51324,raqp,51323.25
51325,lYfn,51324.58
51326,Ekzz,51325.29
51327,DwzY,51326.4
51328,gNJG,51327.44
51329,jehJ,51328.56
51330,aPxz,51329.65
51331,SuYb,51330.26
51332,iltB,51331.68
51333,LgMF,51332.74
51334,liao,51333.63
51335,gJih,51334.29
51336,Zdzz,51335.25
51337,Bhwu,51336.74
51338,OynJ,51337.54
51339,wHVH,51338.61
51340,yyjK,51339.1
51341,KJBq,51340.43
51342,rnMD,51341.93
51343,yyZW,51342.73
51344,FGLI,51343.67
51345,yJpt,51344.34
51346,ZwRZ,51345.94
51347,DkYo,51346.77
51348,DzPR,51347.91
51349,qUCp,51348.36
51350,AIxP,51349.99
51351,cAjw,51350.84
51352,xIEx,51351.08
51353,gXnV,51352.66
51354,mgmc,51353.39
51355,tyZt,51354.65
51356,pdNl,51355.73
51357,bkMG,51356.35
51358,Jtxi,51357.27
51359,Hnzi,51358.43
51360,sRqn,51359.01
51361,HUwa,51360.79
51362,LELS,51361.03
51363,LRkW,51362.49
51364,rAGx,51363.03
51365,GmKr,51364.47
51366,FXXy,51365.82
51367,xAXO,51366.98
51368,hzDI,51367.54
51369,rHDk,51368.87
51370,yAov,51369.07
51371,ZASJ,51370.85
51372,KLlW,51371.41
51373,RqWR,51372.63
51374,HDlc,51373.56
51375,Edfw,51374.24
51376,YSJI,51375.51
51377,kgVd,51376.16
51378,EnEv,51377.87
51379,PYHP,51378.6
51380,WkqZ,51379.32
51381,MoFH,51380.11
51382,oFZB,51381.31
51383,fHiw,51382.33
51384,misd,51383.56
51385,KUQj,51384.78
51386,TgCf,51385.62
51387,VFCA,51386.18
51388,ZJcE,51387.93
51389,ECVY,51388.63
51390,yPqX,51389.56
51391,kCQZ,51390.53
51392,KjwZ,51391.52
51393,MRbv,51392.17
51394,EhiL,51393.65
51395,zmyR,51394.76
51396,mCbj,51395.92
51397,Kgdq,51396.97
51398,uAfX,51397.09
51399,krRh,51398.69
51400,Boqn,51399.98
51401,wiiN,51400.36
51402,Cfof,51401.7
51403,pqkq,51402.54
51404,yAKE,51403.89
51405,SFKN,51404.08
51406,PgrU,51405.39
51407,FYZT,51406.46
51408,jWBj,51407.89
51409,tpae,51408.67
51410,azkt,51409.43
51411,oYqP,51410.09
51412,mbpm,51411.89
51413,XYlc,51412.5
51414,Brhh,51413.14
51415,Iadf,51414.4
51416,IGdB,51415.65
51417,Bink,51416.0
51418,umKb,51417.35
51419,DkBO,51418.91
51420,hjeO,51419.69
51421,tVGQ,51420.45
51422,oYVK,51421.76
51423,Lybo,51422.31
51424,ZGIo,51423.31
51425,TFlX,51424.26
51426,pbxB,51425.28
51427,JWsP,51426.1
51428,jbBb,51427.45
51429,gGEM,51428.87
51430,Cbgw,51429.47
51431,tJcT,51430.57
51432,aRRB,51431.78
51433,NtMA,51432.61
51434,ZFLm,51433.02
51435,PgBs,51434.32
51436,twHh,51435.94
51437,Pzqe,51436.9
51438,fUqb,51437.05
51439,yiUh,51438.24
51440,jQUM,51439.84
51441,QvWn,51440.69
51442,cYNq,51441.52
51443,arQs,51442.86
51444,YHOo,51443.71
51445,FjCV,51444.88
51446,ZObV,51445.14
51447,SERC,51446.71
51448,SEHL,51447.1
51449,OVuV,51448.41
51450,Jrfo,51449.27
51451,CxJP,51450.08
51452,AdKG,51451.43
51453,MrAd,51452.64
51454,EGyH,51453.94
51455,ZaAZ,51454.9
51456,fYgq,51455.57
51457,AtbZ,51456.34
51458,DqLA,51457.89
51459,vqpj,51458.93
51460,zIWT,51459.33
51461,gFkD,51460.97
51462,dsbN,51461.63
51463,GJUC,51462.18
51464,xjyF,51463.25
51465,zVOE,51464.32
51466,NfQr,51465.34
51467,STYF,51466.43
51468,MyrF,51467.87
51469,tfiE,51468.18
51470,oSas,51469.96
51471,jyRf,51470.6
51472,GMhw,51471.37
51473,vEGQ,51472.84
51474,Xgjv,51473.4
51475,aTCD,51474.94
51476,LPVj,51475.95
51477,TVcB,51476.11
51478,ZprV,51477.81
51479,KYUf,51478.5
51480,XrMR,51479.79
51481,xgwL,51480.71
51482,zIdS,51481.16
51483,jEGJ,51482.92
51484,kWvm,51483.68
51485,yKYN,51484.42
51486,FIBW,51485.25
51487,CNSG,51486.1
51488,vPAA,51487.1
51489,hafM,51488.29
51490,IpGs,51489.86
51491,oras,51490.32
51492,uLPm,51491.69
51493,ByaN,51492.07
51494,iCxV,51493.19
51495,wlVc,51494.58
51496,ttij,51495.56
51497,TgAp,51496.22
51498,JhKW,51497.68
51499,VUrz,51498.21
51500,gzep,51499.24
51501,glFy,51500.29
51502,bAAq,51501.94
51503,CzNR,51502.3
51504,Pkak,51503.79
51505,SaAv,51504.63
51506,OFcL,51505.27
51507,OoEg,51506.21
51508,IPdX,51507.47
51509,mVNn,51508.72
51510,eDTf,51509.97
51511,ggcq,51510.68
51512,LTuA,51511.34
51513,QENg,51512.81
51514,DjxN,51513.55
51515,gnzP,51514.76
51516,BOzJ,51515.38
51517,HALI,51516.38
51518,TeUG,51517.23
51519,TAZz,51518.9
51520,PAgg,51519.75
51521,kQZK,51520.36
51522,ToiC,51521.42
51523,kiMs,51522.28
51524,SfMk,51523.84
51525,zeYa,51524.82
51526,FDnx,51525.87
51527,nieo,51526.53
51528,UVHO,51527.15
51529,akYe,51528.52
51530,YanI,51529.22
51531,kyHv,51530.8
51532,vCZM,51531.73
51533,VSQL,51532.31
51534,aRbc,51533.67
51535,bzQg,51534.55
51536,oTUY,51535.99
51537,wYTc,51536.0
51538,FkYK,51537.76
51539,Lvih,51538.71
51540,NniO,51539.95
51541,xGgl,51540.43
51542,MCOZ,51541.28
51543,SZfh,51542.55
51544,NNZL,51543.17
51545,SWxh,51544.05
51546,BOqq,51545.06
51547,oDHs,51546.32
51548,KzYI,51547.91
51549,ZKOT,51548.51
51550,vvZd,51549.61
51551,FqbF,51550.92
51552,upwm,51551.53
51553,vuEJ,51552.48
51554,hXTE,51553.58
51555,gLWN,51554.06
51556,ghjK,51555.14
51557,TzWp,51556.17
51558,YraD,51557.72
51559,IqON,51558.71
51560,wnlL,51559.96
51561,UTLN,51560.4
51562,hzSG,51561.41
51563,Vzjm,51562.55
51564,jEZt,51563.6
51565,YiOj,51564.59
51566,nhLD,51565.84
51567,MTTa,51566.03
51568,NQuj,51567.55
51569,Cdxe,51568.88
51570,xRiL,51569.66
51571,TjnX,51570.09
51572,tIPR,51571.56
51573,eRpc,51572.45
51574,Egfk,51573.29
51575,oFba,51574.14
51576,lxNV,51575.61
51577,cuwx,51576.92
51578,lQiS,51577.15
51579,WkxW,51578.43
51580,PRlC,51579.67
51581,grHX,51580.79
51582,umWV,51581.27
51583,IfEf,51582.72
51584,Dimr,51583.3
51585,Pusp,51584.77
51586,Ixmn,51585.96
51587,yHSj,51586.13
51588,mUSg,51587.76
51589,WYWR,51588.81
51590,PBKz,51589.13
51591,CRtH,51590.64
51592,zpvi,51591.06
51593,ZUsu,51592.73
51594,fqrK,51593.21
51595,qNhI,51594.65
51596,fOLE,51595.69
51597,FBYT,51596.8
51598,LzxB,51597.06
51599,FneV,51598.48
51600,qrSB,51599.7
51601,EYEW,51600.45
51602,iqej,51601.26
51603,ZcTN,51602.6
51604,MiRe,51603.82
51605,LMks,51604.23
51606,aawC,51605.97
51607,xjok,51606.08
51608,zYRv,51607.78
51609,Cbhn,51608.06
51610,ckYv,51609.6
